list-di-m,8,16,1,384,1604261,4177
list-di-s,8,16,1,384,773533,2014
list-il-m,8,16,1,384,2492638,6491
list-il-s,8,16,1,384,3356412,8740
list-dl-m,8,16,1,384,1926675,5017
list-dl-s,8,16,1,384,4056519,10563
list-dl-none,8,16,1,384,1395026,3632
list-idl-m,8,16,1,384,1144663,2980
list-idl-s,8,16,1,384,1479673,3853
list-idl-none,8,16,1,384,1403808,3655
list-none-m,8,16,1,384,1021950,2661
list-none-s,8,16,1,384,432024,1125
list-none-none,8,16,1,384,326861,851
list-i-m,8,32,1,768,1666551,2169
list-i-s,8,32,1,768,911573,1186
list-d-m,8,32,1,768,1988124,2588
list-d-s,8,32,1,768,426844,555
list-l-m,8,32,1,768,3857594,5022
list-l-s,8,32,1,768,8887838,11572
list-di-m,8,32,1,768,2322852,3024
list-di-s,8,32,1,768,1211708,1577
list-il-m,8,32,1,768,12079576,15728
list-il-s,8,32,1,768,20538587,26742
list-il-none,8,32,1,768,3725124,4850
list-dl-m,8,32,1,768,8915952,11609
list-dl-s,8,32,1,768,11859812,15442
list-idl-m,8,32,1,768,5528953,7199
list-idl-s,8,32,1,768,14904182,19406
list-none-m,8,32,1,768,1110836,1446
list-none-s,8,32,1,768,4294892,5592
list-i-m,8,100,1,2400,8794666,3664
list-i-s,8,100,1,2400,8785565,3660
list-d-m,8,100,1,2400,9578602,3991
list-d-s,8,100,1,2400,7674144,3197
list-l-m,8,100,1,2400,84285888,35119
list-l-s,8,100,1,2400,92797452,38665
list-di-m,8,100,1,2400,8755575,3648
list-di-s,8,100,1,2400,8452246,3521
list-il-m,8,100,1,2400,71159272,29649
list-il-s,8,100,1,2400,61276319,25531
list-dl-m,8,100,1,2400,56163206,23401
list-dl-s,8,100,1,2400,94730879,39471
list-idl-m,8,100,1,2400,67875518,28281
list-idl-s,8,100,1,2400,67084059,27951
list-none-m,8,100,1,2400,6599565,2749
list-none-s,8,100,1,2400,6485638,2702
list-i-m,8,1000,1,24000,344125953,14338
list-i-s,8,1000,1,24000,456014374,19000
list-d-m,8,1000,1,24000,321993958,13416
list-d-s,8,1000,1,24000,470001875,19583
list-d-none,8,1000,1,24000,81730263,3405
list-l-m,8,1000,1,24000,11351995940,472999
list-l-s,8,1000,1,24000,12618771651,525782
list-l-none,8,1000,1,24000,2482223647,103425
list-di-m,8,1000,1,24000,283717877,11821
list-di-s,8,1000,1,24000,498826452,20784
list-di-none,8,1000,1,24000,81838437,3409
list-il-m,8,1000,1,24000,2968008093,123667
list-il-s,8,1000,1,24000,3911097186,162962
list-dl-m,8,1000,1,24000,4173954877,173914
list-dl-s,8,1000,1,24000,6393773948,266407
list-idl-m,8,1000,1,24000,3444073889,143503
list-idl-s,8,1000,1,24000,7371599867,307149
list-none-m,8,1000,1,24000,396307467,16512
list-none-s,8,1000,1,24000,967633239,40318
list-i-m,12,2,1,72,1172821,16289
list-i-s,12,2,1,72,1116307,15504
list-i-none,12,2,1,72,1067966,14832
list-d-m,12,2,1,72,1032641,14342
list-d-s,12,2,1,72,995680,13828
list-d-none,12,2,1,72,988682,13731
list-l-m,12,2,1,72,1019017,14153
list-l-s,12,2,1,72,429046,5958
list-l-none,12,2,1,72,998854,13872
list-di-m,12,2,1,72,993211,13794
list-di-s,12,2,1,72,1028844,14289
list-di-none,12,2,1,72,1067540,14826
list-il-m,12,2,1,72,974275,13531
list-il-s,12,2,1,72,785641,10911
list-il-none,12,2,1,72,678998,9430
list-dl-m,12,2,1,72,654458,9089
list-dl-s,12,2,1,72,385515,5354
list-dl-none,12,2,1,72,726448,10089
list-idl-m,12,2,1,72,1081881,15026
list-idl-s,12,2,1,72,728428,10117
list-idl-none,12,2,1,72,997753,13857
list-none-m,12,2,1,72,702601,9758
list-none-s,12,2,1,72,357975,4971
list-none-none,12,2,1,72,973372,13519
list-i-m,12,4,1,144,994911,6909
list-i-s,12,4,1,144,876357,6085
list-i-none,12,4,1,144,411750,2859
list-d-m,12,4,1,144,823533,5718
list-d-s,12,4,1,144,452996,3145
list-d-none,12,4,1,144,1118916,7770
list-l-m,12,4,1,144,1122280,7793
list-l-s,12,4,1,144,1155009,8020
list-l-none,12,4,1,144,1034249,7182
list-di-m,12,4,1,144,1069642,7428
list-di-s,12,4,1,144,1225961,8513
list-di-none,12,4,1,144,1088925,7561
list-il-m,12,4,1,144,1120294,7779
list-il-s,12,4,1,144,630754,4380
list-dl-m,12,4,1,144,742623,5157
list-dl-s,12,4,1,144,563572,3913
list-dl-none,12,4,1,144,1130090,7847
list-idl-m,12,4,1,144,394353,2738
list-idl-s,12,4,1,144,1120049,7778
list-idl-none,12,4,1,144,2018673,14018
list-none-m,12,4,1,144,1010447,7016
list-none-s,12,4,1,144,752239,5223
list-none-none,12,4,1,144,987880,6860
list-i-m,12,8,1,288,471723,1637
list-i-s,12,8,1,288,1145168,3976
list-i-none,12,8,1,288,966633,3356
list-d-m,12,8,1,288,527516,1831
list-d-s,12,8,1,288,999691,3471
list-d-none,12,8,1,288,792881,2753
list-l-m,12,8,1,288,1004224,3486
list-l-s,12,8,1,288,895645,3109
list-l-none,12,8,1,288,429239,1490
list-di-m,12,8,1,288,989774,3436
list-di-s,12,8,1,288,1146979,3982
list-il-m,12,8,1,288,416758,1447
list-il-s,12,8,1,288,640348,2223
list-dl-m,12,8,1,288,599340,2081
list-dl-s,12,8,1,288,1036444,3598
list-idl-m,12,8,1,288,996208,3459
list-idl-s,12,8,1,288,1038972,3607
list-none-m,12,8,1,288,588774,2044
list-none-s,12,8,1,288,1052149,3653
list-i-m,12,10,1,360,696242,1934
list-i-s,12,10,1,360,1017573,2826
list-d-m,12,10,1,360,522299,1450
list-d-s,12,10,1,360,395882,1099
list-d-none,12,10,1,360,646445,1795
list-l-m,12,10,1,360,1058387,2939
list-l-s,12,10,1,360,1690372,4695
list-di-m,12,10,1,360,648952,1802
list-di-s,12,10,1,360,661391,1837
list-il-m,12,10,1,360,828297,2300
list-il-s,12,10,1,360,2461433,6837
list-dl-m,12,10,1,360,1950230,5417
list-dl-s,12,10,1,360,1035442,2876
list-idl-m,12,10,1,360,1100902,3058
list-idl-s,12,10,1,360,356048,989
list-idl-none,12,10,1,360,992577,2757
list-none-m,12,10,1,360,1076285,2989
list-none-s,12,10,1,360,931472,2587
list-none-none,12,10,1,360,1074791,2985
list-i-m,12,12,1,432,1073042,2483
list-i-s,12,12,1,432,1033785,2393
list-i-none,12,12,1,432,1150777,2663
list-d-m,12,12,1,432,783424,1813
list-d-s,12,12,1,432,1081797,2504
list-d-none,12,12,1,432,1087567,2517
list-l-m,12,12,1,432,994996,2303
list-l-s,12,12,1,432,2430946,5627
list-di-m,12,12,1,432,576653,1334
list-di-s,12,12,1,432,758000,1754
list-il-m,12,12,1,432,988225,2287
list-il-s,12,12,1,432,2510380,5811
list-dl-m,12,12,1,432,1391871,3221
list-dl-s,12,12,1,432,3015373,6980
list-idl-m,12,12,1,432,1234137,2856
list-idl-s,12,12,1,432,2227453,5156
list-none-m,12,12,1,432,378568,876
list-none-s,12,12,1,432,978739,2265
list-i-m,12,16,1,576,1030534,1789
list-i-s,12,16,1,576,375015,651
list-d-m,12,16,1,576,354065,614
list-d-s,12,16,1,576,988657,1716
list-l-m,12,16,1,576,1725164,2995
list-l-s,12,16,1,576,3737866,6489
list-di-m,12,16,1,576,744473,1292
list-di-s,12,16,1,576,946006,1642
list-di-none,12,16,1,576,932483,1618
list-il-m,12,16,1,576,1191459,2068
list-il-s,12,16,1,576,3313665,5752
list-dl-m,12,16,1,576,2201947,3822
list-dl-s,12,16,1,576,5005020,8689
list-idl-m,12,16,1,576,1897557,3294
list-idl-s,12,16,1,576,5252407,9118
list-none-m,12,16,1,576,1032829,1793
list-none-s,12,16,1,576,996692,1730
list-i-m,12,32,1,1152,1933037,1677
list-i-s,12,32,1,1152,3960324,3437
list-d-m,12,32,1,1152,1918743,1665
list-d-s,12,32,1,1152,1421528,1233
list-l-m,12,32,1,1152,8305031,7209
list-l-s,12,32,1,1152,23642991,20523
list-di-m,12,32,1,1152,1995299,1732
list-di-s,12,32,1,1152,4304405,3736
list-il-m,12,32,1,1152,7636025,6628
list-il-s,12,32,1,1152,15540032,13489
list-dl-m,12,32,1,1152,5977321,5188
list-dl-s,12,32,1,1152,20580829,17865
list-idl-m,12,32,1,1152,8371125,7266
list-idl-s,12,32,1,1152,21426946,18599
list-none-m,12,32,1,1152,2023608,1756
list-none-s,12,32,1,1152,3772971,3275
list-none-none,12,32,1,1152,671285,582
list-i-m,12,100,1,3600,9477898,2632
list-i-s,12,100,1,3600,21393609,5942
list-d-m,12,100,1,3600,9477646,2632
list-d-s,12,100,1,3600,22030162,6119
list-l-m,12,100,1,3600,60009443,16669
list-l-s,12,100,1,3600,185314347,51476
list-di-m,12,100,1,3600,10278457,2855
list-di-s,12,100,1,3600,24749277,6874
list-il-m,12,100,1,3600,81297520,22582
list-il-s,12,100,1,3600,161124483,44756
list-dl-m,12,100,1,3600,79554399,22098
list-dl-s,12,100,1,3600,146129124,40591
list-idl-m,12,100,1,3600,80263287,22295
list-idl-s,12,100,1,3600,235230596,65341
list-none-m,12,100,1,3600,9308483,2585
list-none-s,12,100,1,3600,30365568,8434
list-i-m,12,1000,1,36000,943132436,26198
list-i-s,12,1000,1,36000,2948432506,81900
list-d-m,12,1000,1,36000,1098167886,30504
list-d-s,12,1000,1,36000,3573860618,99273
list-d-none,12,1000,1,36000,112459261,3123
list-l-m,12,1000,1,36000,6331073228,175863
list-l-s,12,1000,1,36000,15741833719,437273
list-di-m,12,1000,1,36000,1137717964,31603
list-di-s,12,1000,1,36000,3423747178,95104
list-il-m,12,1000,1,36000,6152206971,170894
list-il-s,12,1000,1,36000,15561946121,432276
list-dl-m,12,1000,1,36000,8321184876,231144
list-dl-s,12,1000,1,36000,15614615313,433739
list-idl-m,12,1000,1,36000,8258929231,229414
list-idl-s,12,1000,1,36000,17022251572,472840
list-none-m,12,1000,1,36000,1090778850,30299
list-none-s,12,1000,1,36000,3799356734,105537
